client_id,risk_appetite,category,asset_type,asset_name,value,purchase_date,annual_return,is_international,sector
CL101213,Moderately Aggressive,Commodities,Commodity,PDBC,327.63,2022-01-04,-0.08,False,Diversified
CL101213,Moderately Aggressive,Commodities,Commodity,SLV,39.73,2022-09-24,0.0931,True,Precious Metals
CL101214,Moderate,Equities,Mutual Fund,FXAIX,568.41,2018-01-14,0.2761,False,Broad Market
CL101214,Moderate,Equities,ETF,SPY,295.0,2024-05-23,0.0866,True,Broad Market
CL101214,Moderate,Equities,Mutual Fund,FXAIX,637.57,2022-12-28,0.3296,False,Broad Market
CL101214,Moderate,Equities,ETF,XLK,831.95,2018-02-24,0.0327,True,Technology
CL101214,Moderate,Bonds,Government Bond,TIPS,8.53,2017-11-20,-0.009,False,Inflation-Protected
CL101214,Moderate,Bonds,Government Bond,US Treasury,760.61,2018-09-08,-0.0094,False,Government
CL101214,Moderate,Bonds,Government Bond,TIPS,501.51,2024-06-14,0.0877,False,Inflation-Protected
CL101214,Moderate,Bonds,Corporate Bond,VCSH,499.31,2015-10-19,0.0278,False,Short-Term Corporate
CL101214,Moderate,Cash,Cash,Money Market,0.0,2024-03-03,0.0415,False,Money Market
CL101214,Moderate,Cash,Cash,CD,0.0,2016-09-08,0.0165,False,Certificate of Deposit
CL101214,Moderate,Cash,Cash,T-Bills,0.0,2024-03-12,0.0192,False,Short-Term Government
CL101214,Moderate,Alternatives,Private Equity,Venture Capital,393.84,2015-10-05,0.0219,False,Early Stage
CL101214,Moderate,Commodities,Commodity,USO,216.07,2019-12-26,-0.1264,False,Energy
CL101215,Moderately Aggressive,Equities,Mutual Fund,FCNTX,20.97,2023-01-14,0.159,True,Growth
CL101215,Moderately Aggressive,Equities,Stock,TSLA,8.94,2023-12-04,0.0115,False,Consumer Discretionary
CL101215,Moderately Aggressive,Equities,Stock,JNJ,12.15,2017-10-25,0.0446,False,Healthcare
CL101215,Moderately Aggressive,Equities,ETF,IWM,10.96,2017-04-03,0.0371,False,Small Cap
CL101215,Moderately Aggressive,Equities,Stock,V,55.62,2023-06-03,0.1085,False,Financials
CL101215,Moderately Aggressive,Equities,Stock,V,33.52,2019-09-13,0.252,False,Financials
CL101215,Moderately Aggressive,Equities,Mutual Fund,FXAIX,1.92,2021-08-27,-0.0506,True,Broad Market
CL101215,Moderately Aggressive,Equities,ETF,VGT,7.61,2021-10-04,0.3388,True,Technology
CL101215,Moderately Aggressive,Equities,ETF,VGT,1.16,2019-10-10,0.0894,False,Technology
CL101215,Moderately Aggressive,Equities,Stock,JNJ,14.7,2018-09-23,0.3221,False,Healthcare
CL101215,Moderately Aggressive,Bonds,Corporate Bond,VCLT,25.33,2016-10-10,0.0229,False,Long-Term Corporate
CL101215,Moderately Aggressive,Bonds,Government Bond,US Treasury,3.02,2018-03-06,0.1465,False,Government
CL101215,Moderately Aggressive,Bonds,Government Bond,US Treasury,20.91,2020-02-15,0.0909,True,Government
CL101215,Moderately Aggressive,Cash,Cash,Savings Account,20.54,2019-04-01,0.0246,False,Bank Deposit
CL101215,Moderately Aggressive,Cash,Cash,T-Bills,1.58,2017-10-13,0.023,False,Short-Term Government
CL101215,Moderately Aggressive,Cash,Cash,Money Market,7.27,2017-05-29,0.0052,False,Money Market
CL101215,Moderately Aggressive,Alternatives,Private Equity,Buyout Fund,23.28,2019-09-18,0.1378,True,Mature Companies
CL101215,Moderately Aggressive,Alternatives,Private Equity,Venture Capital,32.2,2019-03-18,0.2356,False,Early Stage
CL101215,Moderately Aggressive,Alternatives,Hedge Fund,Global Macro,1.54,2018-08-04,0.0014,False,Macro Strategy
CL101215,Moderately Aggressive,Commodities,Commodity,IAU,16.13,2022-07-22,-0.0949,True,Precious Metals
CL101215,Moderately Aggressive,Commodities,Commodity,SLV,4.51,2017-05-18,0.5546,False,Precious Metals
CL101216,Moderate,Equities,ETF,VGT,45.47,2020-04-03,-0.1668,False,Technology
CL101216,Moderate,Equities,Mutual Fund,VTSAX,1121.47,2016-06-18,0.0255,False,Broad Market
CL101216,Moderate,Equities,Mutual Fund,VTSMX,0.95,2018-11-24,-0.0189,False,Broad Market
CL101216,Moderate,Equities,Mutual Fund,VTSAX,129.58,2016-06-12,0.0071,False,Broad Market
CL101216,Moderate,Equities,Stock,PG,38.58,2024-11-07,0.2324,False,Consumer Staples
CL101216,Moderate,Equities,Mutual Fund,FCNTX,248.57,2023-03-23,-0.0241,False,Growth
CL101216,Moderate,Equities,ETF,IWM,216.33,2020-06-10,0.4483,False,Small Cap
CL101216,Moderate,Equities,ETF,VTI,357.89,2024-07-31,0.4962,False,Broad Market
CL101216,Moderate,Equities,ETF,XLK,180.26,2020-07-03,0.1404,True,Technology
CL101216,Moderate,Equities,Stock,GOOGL,45.66,2018-01-07,-0.1358,False,Communication Services
CL101216,Moderate,Equities,Mutual Fund,VTSMX,11.92,2020-09-12,-0.1099,False,Broad Market
CL101216,Moderate,Equities,ETF,VB,278.55,2020-09-30,0.1597,False,Small Cap
CL101216,Moderate,Bonds,Government Bond,TIPS,199.73,2015-12-04,0.2103,True,Inflation-Protected
CL101216,Moderate,Bonds,Government Bond,Municipal Bonds,998.01,2023-04-28,0.0609,False,Municipal
CL101216,Moderate,Bonds,Government Bond,Municipal Bonds,409.69,2023-05-28,0.1158,False,Municipal
CL101216,Moderate,Cash,Cash,T-Bills,0.0,2024-03-26,0.0359,False,Short-Term Government
CL101216,Moderate,Alternatives,Private Equity,Growth Equity,18.64,2017-11-13,0.1047,True,Growth Stage
CL101216,Moderate,Alternatives,Private Equity,Venture Capital,93.4,2016-12-14,0.6562,False,Early Stage
CL101216,Moderate,Alternatives,Private Equity,Buyout Fund,52.95,2025-01-18,-0.0081,False,Mature Companies
CL101216,Moderate,Alternatives,Hedge Fund,Long/Short,40.92,2024-04-20,0.1058,True,Equity Strategy
CL101216,Moderate,Real Estate,REIT,IYR,230.3,2019-05-24,0.2112,False,Diversified
CL101216,Moderate,Real Estate,REIT,IYR,78.48,2019-04-17,-0.2316,False,Diversified
CL101216,Moderate,Real Estate,REIT,VNQ,103.79,2021-08-01,0.0499,False,Diversified
CL101216,Moderate,Commodities,Commodity,IAU,47.1,2016-11-21,-0.0661,False,Precious Metals
CL101216,Moderate,Commodities,Commodity,DBC,118.86,2015-10-06,0.1733,False,Diversified
CL101217,Moderately Conservative,Equities,Mutual Fund,FXAIX,13222.3,2023-07-22,0.1864,False,Broad Market
CL101217,Moderately Conservative,Equities,ETF,QQQ,17686.21,2022-11-09,0.0914,False,Technology
CL101217,Moderately Conservative,Equities,Stock,JNJ,5983.08,2025-01-10,0.2654,False,Healthcare
CL101217,Moderately Conservative,Equities,ETF,VOO,697.96,2016-02-14,0.2181,False,Broad Market
CL101217,Moderately Conservative,Equities,Mutual Fund,SWPPX,5885.03,2023-08-26,0.1484,False,Broad Market
CL101217,Moderately Conservative,Bonds,Government Bond,Municipal Bonds,8084.78,2017-06-12,-0.0041,False,Municipal
CL101217,Moderately Conservative,Bonds,Government Bond,TIPS,19922.79,2020-06-22,0.0808,False,Inflation-Protected
CL101217,Moderately Conservative,Bonds,Government Bond,Municipal Bonds,2828.93,2015-12-15,0.0137,False,Municipal
CL101217,Moderately Conservative,Bonds,Corporate Bond,LQD,8392.47,2018-09-14,0.096,False,Investment Grade
CL101217,Moderately Conservative,Bonds,Corporate Bond,VCSH,2727.33,2018-03-11,0.086,False,Short-Term Corporate
CL101217,Moderately Conservative,Cash,Cash,Savings Account,472.33,2017-06-15,-0.0108,False,Bank Deposit
CL101217,Moderately Conservative,Cash,Cash,Savings Account,8679.83,2016-10-07,0.0135,False,Bank Deposit
CL101217,Moderately Conservative,Alternatives,Hedge Fund,Event Driven,954.75,2022-10-27,-0.0071,False,Special Situations
CL101217,Moderately Conservative,Alternatives,Hedge Fund,Global Macro,3425.63,2019-02-06,-0.2522,False,Macro Strategy
CL101217,Moderately Conservative,Alternatives,Private Equity,Venture Capital,350.54,2021-09-16,0.243,False,Early Stage
CL101218,Moderately Conservative,Equities,Stock,PG,46510.55,2018-06-18,0.3289,True,Consumer Staples
CL101218,Moderately Conservative,Equities,ETF,VOO,23559.45,2024-05-22,-0.0747,False,Broad Market
CL101218,Moderately Conservative,Equities,Stock,AMZN,13243.86,2018-06-21,-0.0242,False,Consumer Discretionary
CL101218,Moderately Conservative,Equities,ETF,XLF,989.08,2016-08-25,0.1643,False,Financials
CL101218,Moderately Conservative,Bonds,Government Bond,US Treasury,103293.81,2022-03-28,0.1091,True,Government
CL101218,Moderately Conservative,Cash,Cash,CD,11575.38,2020-02-01,0.0029,False,Certificate of Deposit
CL101218,Moderately Conservative,Cash,Cash,T-Bills,5315.63,2022-06-08,0.0208,False,Short-Term Government
CL101218,Moderately Conservative,Cash,Cash,T-Bills,25214.58,2022-08-06,0.0103,False,Short-Term Government
CL101218,Moderately Conservative,Alternatives,Hedge Fund,Market Neutral,1225.06,2016-07-25,-0.1245,False,Arbitrage
CL101218,Moderately Conservative,Alternatives,Hedge Fund,Long/Short,11208.57,2019-11-15,-0.1773,False,Equity Strategy
CL101218,Moderately Conservative,Real Estate,REIT,AMT,10602.53,2015-08-18,0.1084,False,Infrastructure
CL101218,Moderately Conservative,Real Estate,Property,Residential,1187.38,2018-10-16,-0.0591,False,Residential
CL101218,Moderately Conservative,Real Estate,REIT,IYR,3389.06,2020-08-07,-0.0741,False,Diversified
CL101218,Moderately Conservative,Commodities,Commodity,PDBC,8170.67,2018-05-02,0.0228,False,Diversified
CL101219,Conservative,Equities,Stock,JPM,279.41,2017-06-17,0.2379,False,Financials
CL101219,Conservative,Equities,ETF,VB,159.27,2023-10-21,0.2649,False,Small Cap
CL101219,Conservative,Equities,Stock,META,86.73,2020-08-09,0.1007,True,Communication Services
CL101219,Conservative,Equities,Stock,AAPL,0.61,2018-10-07,0.1687,False,Technology
CL101219,Conservative,Equities,Stock,TSLA,169.65,2023-09-03,-0.0527,False,Consumer Discretionary
CL101219,Conservative,Equities,Stock,META,437.54,2017-05-01,-0.1147,False,Communication Services
CL101219,Conservative,Equities,Stock,JNJ,357.18,2025-05-24,0.2096,False,Healthcare
CL101219,Conservative,Bonds,Corporate Bond,High Yield,210.79,2023-08-08,0.1311,False,High Yield
CL101219,Conservative,Bonds,Government Bond,US Treasury,707.01,2020-08-23,0.0247,False,Government
CL101219,Conservative,Bonds,Government Bond,Agency Bonds,2481.56,2025-03-07,0.0188,False,Government Agency
CL101219,Conservative,Bonds,Corporate Bond,High Yield,67.89,2019-03-05,0.0585,False,High Yield
CL101219,Conservative,Bonds,Corporate Bond,High Yield,2613.34,2024-03-28,0.0573,False,High Yield
CL101219,Conservative,Cash,Cash,Money Market,2475.78,2015-11-30,0.0188,False,Money Market
CL101219,Conservative,Real Estate,REIT,VNQ,649.08,2017-01-04,0.1605,False,Diversified
CL101219,Conservative,Real Estate,Property,Residential,211.95,2017-02-21,0.228,False,Residential
CL101219,Conservative,Commodities,Commodity,USO,86.11,2021-04-02,0.0553,False,Energy
CL101219,Conservative,Commodities,Commodity,GLD,1102.63,2020-11-05,-0.1165,False,Precious Metals
CL101220,Moderate,Equities,Stock,META,3896.74,2022-10-28,-0.0712,True,Communication Services
CL101220,Moderate,Equities,ETF,QQQ,2068.25,2017-12-05,0.2431,False,Technology
CL101220,Moderate,Equities,Mutual Fund,SWPPX,437.94,2024-06-15,0.2481,True,Broad Market
CL101220,Moderate,Equities,ETF,VHT,514.8,2021-12-18,-0.0433,False,Healthcare
CL101220,Moderate,Equities,ETF,XLF,996.46,2025-02-24,0.21,False,Financials
CL101220,Moderate,Equities,Stock,PG,5331.27,2024-09-30,0.1357,True,Consumer Staples
CL101220,Moderate,Equities,Mutual Fund,SWPPX,6210.27,2021-12-17,0.0547,False,Broad Market
CL101220,Moderate,Equities,Stock,GOOGL,4754.76,2016-08-20,0.1775,False,Communication Services
CL101220,Moderate,Equities,Stock,V,1962.45,2023-07-04,-0.0043,False,Financials
CL101220,Moderate,Equities,ETF,QQQ,2769.94,2016-03-01,-0.105,True,Technology
CL101220,Moderate,Bonds,Government Bond,TIPS,5024.78,2022-05-02,0.0603,True,Inflation-Protected
CL101220,Moderate,Bonds,Corporate Bond,VCLT,6940.51,2022-05-17,0.1257,False,Long-Term Corporate
CL101220,Moderate,Bonds,Corporate Bond,High Yield,4102.25,2019-06-05,0.0788,False,High Yield
CL101220,Moderate,Bonds,Government Bond,Municipal Bonds,2493.28,2020-10-15,0.0748,False,Municipal
CL101220,Moderate,Bonds,Government Bond,US Treasury,2834.76,2019-04-28,0.0376,True,Government
CL101220,Moderate,Cash,Cash,CD,746.88,2016-01-15,0.0166,False,Certificate of Deposit
CL101220,Moderate,Cash,Cash,Money Market,1273.43,2021-05-31,0.0198,False,Money Market
CL101220,Moderate,Alternatives,Hedge Fund,Market Neutral,2372.16,2016-10-23,0.7068,True,Arbitrage
CL101220,Moderate,Alternatives,Hedge Fund,Global Macro,4511.12,2022-12-21,0.4265,True,Macro Strategy
CL101220,Moderate,Real Estate,REIT,IYR,3137.66,2016-11-02,-0.3783,False,Diversified
CL101220,Moderate,Real Estate,Property,Commercial,387.92,2016-03-11,0.1327,True,Commercial
CL101220,Moderate,Real Estate,REIT,AMT,1377.38,2017-01-24,0.1311,True,Infrastructure
CL101220,Moderate,Commodities,Commodity,IAU,4283.8,2017-12-22,-0.0807,False,Precious Metals
CL101220,Moderate,Commodities,Commodity,SLV,1393.09,2022-04-16,0.1453,False,Precious Metals
CL101221,Moderate,Equities,Stock,GOOGL,8821.5,2020-02-05,-0.2419,True,Communication Services
CL101221,Moderate,Equities,Stock,META,573.23,2020-08-03,0.3027,True,Communication Services
CL101221,Moderate,Equities,ETF,VB,10121.34,2019-03-08,0.1363,False,Small Cap
CL101221,Moderate,Equities,ETF,SPY,6789.24,2015-11-06,0.2252,False,Broad Market
CL101221,Moderate,Equities,Mutual Fund,FCNTX,15961.35,2018-04-17,0.2346,False,Growth
CL101221,Moderate,Equities,ETF,VGT,33909.84,2023-12-13,0.181,True,Technology
CL101221,Moderate,Equities,Stock,TSLA,19696.05,2020-02-17,0.1318,False,Consumer Discretionary
CL101221,Moderate,Equities,Mutual Fund,FCNTX,11980.01,2019-07-21,0.0545,False,Growth
CL101221,Moderate,Equities,ETF,VGT,5337.37,2023-09-13,0.1529,False,Technology
CL101221,Moderate,Equities,Mutual Fund,VTSAX,2272.94,2025-06-22,0.0245,False,Broad Market
CL101221,Moderate,Equities,ETF,VHT,10290.85,2022-11-27,0.3047,True,Healthcare
CL101221,Moderate,Equities,Mutual Fund,VTSMX,2119.31,2025-06-01,0.169,False,Broad Market
CL101221,Moderate,Equities,Mutual Fund,VFIAX,192.66,2016-06-21,0.2779,False,Broad Market
CL101221,Moderate,Bonds,Government Bond,US Treasury,3917.84,2021-11-13,0.0568,False,Government
CL101221,Moderate,Bonds,Corporate Bond,High Yield,46774.21,2016-07-16,-0.0522,False,High Yield
CL101221,Moderate,Bonds,Corporate Bond,VCSH,12611.06,2019-09-21,0.0305,False,Short-Term Corporate
CL101221,Moderate,Bonds,Corporate Bond,LQD,24908.48,2020-04-21,0.0349,False,Investment Grade
CL101221,Moderate,Cash,Cash,CD,6288.61,2018-09-27,0.0311,False,Certificate of Deposit
CL101221,Moderate,Cash,Cash,Money Market,16028.14,2018-04-14,0.0159,False,Money Market
CL101221,Moderate,Real Estate,Property,Residential,4025.54,2023-11-24,-0.2655,False,Residential
CL101221,Moderate,Real Estate,Property,Commercial,5001.49,2019-04-14,0.2573,False,Commercial
CL101222,Moderately Conservative,Equities,Mutual Fund,FCNTX,9466.27,2021-07-31,-0.1577,False,Growth
CL101222,Moderately Conservative,Equities,ETF,VGT,2146.87,2021-02-27,0.1834,False,Technology
CL101222,Moderately Conservative,Equities,Mutual Fund,VFIAX,27206.81,2019-07-18,-0.0261,True,Broad Market
CL101222,Moderately Conservative,Bonds,Government Bond,Agency Bonds,20974.84,2019-06-03,0.0554,False,Government Agency
CL101222,Moderately Conservative,Bonds,Corporate Bond,Investment Grade,10055.38,2018-06-08,0.0174,False,Investment Grade
CL101222,Moderately Conservative,Bonds,Government Bond,Agency Bonds,32703.79,2020-08-06,0.1069,False,Government Agency
CL101222,Moderately Conservative,Cash,Cash,T-Bills,2631.28,2018-04-10,0.018,False,Short-Term Government
CL101222,Moderately Conservative,Cash,Cash,T-Bills,8536.73,2023-10-29,0.0109,False,Short-Term Government
CL101222,Moderately Conservative,Cash,Cash,Savings Account,3514.36,2022-09-17,0.0318,False,Bank Deposit
CL101222,Moderately Conservative,Alternatives,Hedge Fund,Long/Short,11645.85,2021-08-05,0.3096,False,Equity Strategy
CL101222,Moderately Conservative,Real Estate,REIT,IYR,7533.06,2023-06-27,0.2744,False,Diversified
CL101222,Moderately Conservative,Real Estate,Property,Industrial,11894.64,2018-12-29,-0.0234,False,Industrial
CL101223,Aggressive,Equities,Mutual Fund,FXAIX,611.61,2020-06-18,0.3114,False,Broad Market
CL101223,Aggressive,Equities,ETF,IWM,412.49,2019-08-05,0.077,False,Small Cap
CL101223,Aggressive,Equities,Stock,META,1578.59,2015-09-07,-0.0816,False,Communication Services
CL101223,Aggressive,Bonds,Government Bond,Agency Bonds,23.71,2017-07-18,0.0971,False,Government Agency
CL101223,Aggressive,Bonds,Corporate Bond,Investment Grade,41.93,2017-01-13,0.059,False,Investment Grade
CL101223,Aggressive,Bonds,Government Bond,Municipal Bonds,39.12,2020-05-30,0.0248,False,Municipal
CL101223,Aggressive,Bonds,Government Bond,US Treasury,96.62,2020-07-03,0.0896,True,Government
CL101223,Aggressive,Bonds,Government Bond,Municipal Bonds,31.19,2021-10-18,0.0064,True,Municipal
CL101223,Aggressive,Bonds,Corporate Bond,LQD,109.24,2016-02-24,0.0913,False,Investment Grade
CL101223,Aggressive,Cash,Cash,Money Market,19.96,2021-04-24,0.0218,False,Money Market
CL101223,Aggressive,Cash,Cash,CD,91.76,2024-04-15,0.0235,False,Certificate of Deposit
CL101223,Aggressive,Cash,Cash,T-Bills,143.46,2016-01-02,0.0346,False,Short-Term Government
CL101223,Aggressive,Alternatives,Private Equity,Growth Equity,195.98,2018-04-13,-0.0203,False,Growth Stage
CL101223,Aggressive,Alternatives,Hedge Fund,Long/Short,38.11,2017-12-12,0.2187,True,Equity Strategy
CL101223,Aggressive,Alternatives,Private Equity,Growth Equity,42.49,2017-12-10,0.255,False,Growth Stage
CL101223,Aggressive,Alternatives,Hedge Fund,Market Neutral,54.17,2021-06-15,0.0259,True,Arbitrage
CL101223,Aggressive,Commodities,Commodity,DBC,53.77,2019-08-31,0.2042,False,Diversified
CL101223,Aggressive,Commodities,Commodity,SLV,50.46,2021-04-13,0.5247,False,Precious Metals
CL101223,Aggressive,Commodities,Commodity,IAU,23.2,2020-11-09,0.0853,False,Precious Metals
CL101224,Moderately Aggressive,Equities,ETF,IWM,2182.57,2023-06-15,0.1647,False,Small Cap
CL101224,Moderately Aggressive,Equities,ETF,VB,873.14,2019-03-01,-0.0711,False,Small Cap
CL101224,Moderately Aggressive,Equities,Stock,META,598.62,2021-11-12,0.0566,False,Communication Services
CL101224,Moderately Aggressive,Equities,Mutual Fund,SWPPX,86.19,2017-02-07,0.0923,True,Broad Market
CL101224,Moderately Aggressive,Equities,ETF,VTI,1372.51,2024-09-13,0.0252,False,Broad Market
CL101224,Moderately Aggressive,Equities,Stock,AAPL,337.02,2020-03-19,0.2254,True,Technology
CL101224,Moderately Aggressive,Equities,Mutual Fund,SWPPX,1812.55,2020-03-25,-0.1418,True,Broad Market
CL101224,Moderately Aggressive,Bonds,Government Bond,US Treasury,1464.9,2024-06-19,0.0082,False,Government
CL101224,Moderately Aggressive,Bonds,Corporate Bond,High Yield,262.7,2023-10-27,0.0316,False,High Yield
CL101224,Moderately Aggressive,Cash,Cash,Savings Account,922.12,2017-04-15,0.0137,False,Bank Deposit
CL101224,Moderately Aggressive,Alternatives,Hedge Fund,Market Neutral,994.08,2021-02-09,0.2366,False,Arbitrage
CL101224,Moderately Aggressive,Real Estate,REIT,SCHH,551.23,2016-09-06,0.0881,False,Diversified
CL101224,Moderately Aggressive,Commodities,Commodity,SLV,358.22,2024-08-05,0.2469,False,Precious Metals
CL101224,Moderately Aggressive,Commodities,Commodity,IAU,139.95,2024-03-08,0.5224,False,Precious Metals
CL101224,Moderately Aggressive,Commodities,Commodity,IAU,155.44,2024-05-04,0.1799,False,Precious Metals
CL101225,Moderate,Equities,ETF,VOO,6050.66,2015-08-31,0.153,False,Broad Market
CL101225,Moderate,Equities,Stock,AMZN,1424.85,2019-12-10,0.1932,False,Consumer Discretionary
CL101225,Moderate,Equities,Mutual Fund,VTSMX,28.58,2020-07-29,0.0247,False,Broad Market
CL101225,Moderate,Equities,Mutual Fund,SWPPX,10928.71,2016-11-07,0.3745,True,Broad Market
CL101225,Moderate,Equities,Stock,PG,7546.44,2019-07-08,0.0325,True,Consumer Staples
CL101225,Moderate,Equities,Mutual Fund,FXAIX,6201.6,2022-06-10,0.3066,True,Broad Market
